sr_no,song_name,album_name,artist_name,isrc,upc,language,label,Main_Label,Sub_Label,Label_Identification,ad_supported_streams,subscription_streams,jio_trial_streams,total,income,admin_Exp,royality,id,original_l1_name,original_l2_name,company
"419993","Akashe Aaj Kon Charaner","Paromporjo  Vol. 05","Binota Banerjee Ghoshal","INT442200421","1.97187E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420001","Aami Keboli Swapono","Som Er Robi","Shom","INT441648303","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","0","1","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420110","Hati Marka Kerasin","Desher Matir Gan","Mibanda","INT441622706","8.90387E+12","Assamese","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","4","0","0","4","0.30000000","0.04500000","0.25500000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420376","Tumi Robe Nirobe","Jagibe Ekaki","Rabindranath Tagore  Subhrasish Saha","INT441660707","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420395","Bhalobese Jibone Pelam","Jar Laigya Jar","Basanti Das","INT441606702","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","3","0","0","3","0.22500000","0.03375000","0.19125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420464","O Priya Tumi","Manashpriya","Bappa Chatterjee","INT441634806","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","25","1","0","26","1.95000000","0.29250000","1.65750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420732","Joy Bamdeb Smaranam","Joy Joy Tara Joy Bam","Bholanath Mukherjee","INT441600906","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","5","0","0","5","0.37500000","0.05625000","0.31875000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420942","Dekhbire Vai","Probasi Pakhi","Swagatalakhsmi Dasgupta","INT441642901","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","15","3","0","18","1.35000000","0.20250000","1.14750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"420947","Kotha Bairey Durey Jai","Nibhrite Jotone","Shamik Pal","INT441667404","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","2","0","0","2","0.15000000","0.02250000","0.12750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421097","Purno Tirtho Dughore","Vokti Vore Dakle Pore","Chaitali Dey","INT441631604","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","11","0","0","11","0.82500000","0.12375000","0.70125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421152","Bansi","Abol Tabol","Samantak","INT441612202","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","2","0","0","2","0.15000000","0.02250000","0.12750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421390","Yeh Dil Mane Na Female","Sondhey Naamar Aagey","Debanjan Banerjee","INT441648406","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","7","0","0","7","0.52500000","0.07875000","0.44625000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421402","Amar Moner Majhe","Paromporjo  Vol. 03","Souvic Chakraborty","INT442200390","1.97187E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","0","1","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421496","Eki Gobhir Bani","Se Barota","Shamik Pal","INT441608402","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","2","0","3","0.22500000","0.03375000","0.19125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421501","J Ekbar Jope","Om Sai Ram","Sriradha","INT441640504","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","43","0","0","43","3.22500000","0.48375000","2.74125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421718","Amar Sonar Gaon","Money Money Bhalobasa","Babul Bose","INT441637301","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","39","0","0","39","2.92500000","0.43875000","2.48625000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421830","Shunyota","Shunyota","Nandita","INT442300246","1.97189E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"421877","Tomay Prothom Jedin","Pagol Bijoyer Posha Pakhi","Mithu Das Baul  Sukumar Das Baul","INT441600208","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","109","3","0","112","8.40000000","1.26000000","7.14000000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"422146","Amar Kontho Tare Daake","Gitabitan Vol. 67","Atreyee Bandopadhyay","INT441704472","1.91774E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"422619","Sagara Sangamah","Sagarsangam","Ranjan Bezbaruah","INT441646015","8.90387E+12","Assamese","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","19","0","0","19","1.42500000","0.21375000","1.21125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423044","Purulya Jelate Ghor","Laalmati Shalbon","Naren Hansda","INT441633707","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423132","Chuti Chuti","Harano Sur","Banasree Sengupta","INT441628602","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","3","0","0","3","0.22500000","0.03375000","0.19125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423172","Traditional Music","Superhit Song Collection Arabic","Billa Sheikh","INT442200336","1.96925E+11","Arabic","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423380","Tujhse Hamne","Koruna Sindhu","Manna Dey","INT441633510","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423403","Ohe Rajrajeshwar","Swamijir Gawa Gan","Suprotik Das","INT441650519","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","8","0","0","8","0.60000000","0.09000000","0.51000000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423549","Bristi Pore Tapur Tupur","Chhotoder Robi","Rini","INT441601405","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","4","0","0","4","0.30000000","0.04500000","0.25500000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423550","Saghano Gahano Raatri","Raatri Eshey","Chandrabali Rudra Dutta","INT441610110","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","0","2","0","2","0.15000000","0.02250000","0.12750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423658","Aguner Parashmoni","Geetabitan - Swarabitan  Vol. 04.","Anandanir  Nandita","INT442300481","1.97189E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423959","Bhor Holo Dor Kholo","Bhor Holo Dor Kholo","MAHUL ABRITTIR BAND","INT442200158","1.96627E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"423964","Pran Chay Chakhu Na Chay","Paran Khuley Dak","Aitijhya Roy","INT441603805","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","9","0","0","9","0.67500000","0.10125000","0.57375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"424092","Guru Naam Kor","Joyguru","Satyen Das Baul","INT441600401","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","4","0","0","4","0.30000000","0.04500000","0.25500000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"424715","Jhaka Jhor Kare","Pardesi Balam","Madhubala","INT441641006","8.90387E+12","Bhojpuri","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"425056","Bare Bare Ar Asa Hobe Na","Bare Bare Ar Asa Hobe Na","Arijit","INT442200138","1.96627E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","58","0","0","58","4.35000000","0.65250000","3.69750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"425079","Oo Je Mane Na Mana","Oo Je Mane Na Mana","Puja Das","INT442300088","1.97188E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","7","0","0","7","0.52500000","0.07875000","0.44625000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"425146","Polash Manjori Poraye De","Bhuli Kemona","Indrani Sen","INT441618206","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"425383","Essechilen Tomar Baba","Anchol Vora Khushi","Somashree","INT441614504","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","2","0","0","2","0.15000000","0.02250000","0.12750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"425698","Mono Mor Meghero Songi","Nibhrite Jotone","Shamik Pal","INT441667405","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","12","0","0","12","0.90000000","0.13500000","0.76500000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"425945","Bhool","Surjosnan","Nivedita","INT441650206","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426005","Ore Vai Fagon Legeche Bone Bone","Gane Gane Choy Ritu","Ankita Bhattacharjee  Arnab Ghosh","INT441626908","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","21","0","0","21","1.57500000","0.23625000","1.33875000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426117","Dhairjya Dharo Kichukal Hey Bir Hriday","Dhairjya Dharo Kichukal Hey Bir Hriday","Shanoli Majumder","INT442200144","1.96627E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426206","Bajrang Baan","Hanumant Vandan","Rina Das","INT441628402","8.90387E+12","Hindi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426219","Seki Amar Kobar Katha","Nadia","Prafulla Biswas","INT441637913","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","2","0","0","2","0.15000000","0.02250000","0.12750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426258","Aamaar Ei Path Chaaoyaatei Aanondo","Ratnamalika","Mahua Chowdhury","INT441644301","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","3","0","0","3","0.22500000","0.03375000","0.19125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426303","Tyodion Hami Dui","Anandalokma","Hira Rasaily","INT441614410","8.90387E+12","Nepali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426325","Smriti Aaj Deke","Get Together","Jolly Mukherjee","INT441627105","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","9","0","0","9","0.67500000","0.10125000","0.57375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426462","Ar Naire Bela","Gitanjali Ek","Ranjini Mukhopadhyay","INT441607904","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","12","1","0","13","0.97500000","0.14625000","0.82875000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426939","Kotobar O Vebechinu English","Probasi Pakhi","Swagatalakhsmi Dasgupta","INT441642906","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","44","0","0","44","3.30000000","0.49500000","2.80500000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"426974","Om Hring Ritam","Stavamala","Uma Nivedita Basu","INT441649505","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","9","1","0","10","0.75000000","0.11250000","0.63750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"427189","Amar Bela J Jay (1)","Sanchayan 2008","Soumitra Banerjee","INT441646101","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"427351","Muskile","Amra","Shilajit","INT441614306","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","7","1","0","8","0.60000000","0.09000000","0.51000000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"427960","Siddha Kunjika","Dev Devi Mantram","Bhaskara","INT441803396","1.93483E+11","Sanskrit","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428288","Moora Nodi Phaka Sukh","Saathe Saptak","Saptak Bhattacharjee","INT441645906","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428298","Sraboner Dharar Moto","Tumi-E Amar Sur","Agnibha Bandyopadhyay","INT442100131","1.96007E+11","Bengali","Thinktrek Software LLP","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428404","Chakla Cholo Chakla Cholo","Lokenath Proname","Ankita Mondal","INT441605802","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","7","0","0","7","0.52500000","0.07875000","0.44625000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428457","Abodh Mon","Lalgarer Lal Mati","Mahul Band","INT441633901","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","3","0","0","3","0.22500000","0.03375000","0.19125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428504","Sombar","Coffee Fm 2 Baba Tomake","Anindya Bose  Tamal Kanti Halder","INT441660611","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","5","0","0","5","0.37500000","0.05625000","0.31875000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428771","Ekti Chamar Chatro","Kolkatar Helen","Santanu Bandyopadhyay  Subodh Sarkar","INT441663005","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428774","Swapno Ranger Meyeta","Swopno Ronger Meyeta","Debdeep","INT441601905","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","4","0","0","4","0.30000000","0.04500000","0.25500000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"428851","Tor Dayar Shima","Trimatrika Darshan","Atanu Majumder","INT441673208","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","1","0","0","1","0.07500000","0.01125000","0.06375000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"429545","Aaj Ke Keno Mon Vijey Jay","Aagun","Anindya Banerjee","INT441610901","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","10","0","0","10","0.75000000","0.11250000","0.63750000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"429693","Anondoloke","Alo Amar Alo","Durba Mazumder  Manash Bhattacherjee","INT441665203","8.90387E+12","Bengali","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","3","0","0","3","0.22500000","0.03375000","0.19125000","216","Thinktrek Software LLP","Thinktrek Software LLP",""
